lecturer_id,lecturer_name,faculty_code,faculty_name,scopus_author_id,latest_snapshot_month,publication_count_total,citation_count_total,h_index,publication_delta_month,citation_delta_month,api_status,notes
SCOPUS_57212214596,"NANDIA PRIMASARI, S.Si., M.Si.",FMIPA,FMIPA,57212214596,2026-03,2,2,1,0,0,IMPORTED,
SCOPUS_57212379996,"Ns. IKA SETYO RINI, S.Kep., M.Kep.",FIKES,FIKES,57212379996,2026-03,4,10,1,0,0,IMPORTED,
SCOPUS_57212382478,"KARTIKA PUSPA NEGARA, ST., MT., Ph.D.",FT,FT,57212382478,2026-03,16,8,1,1,1,IMPORTED,
SCOPUS_57212383338,"Dr. Ns. LILIK SUPRIATI, S.Kep., M.Kep.",FIKES,FIKES,57212383338,2026-03,14,75,3,1,0,IMPORTED,
SCOPUS_57212413449,"RENANDA BAGHAZ DZULHAMDHANI SURYA PUTRA, S.Pi., M.P., M.Sc.",FPIK,FPIK,57212413449,2026-03,17,101,5,0,1,IMPORTED,
SCOPUS_57212416088,"Ir. EDI DWI CAHYONO, M.Sc., Ph.D.",FP,FP,57212416088,2026-03,11,91,5,0,2,IMPORTED,
SCOPUS_57212582240,"Dr. SISKA SEPTIANA, S.Si.",FTP,FTP,57212582240,2026-03,7,42,3,0,1,IMPORTED,
SCOPUS_57212592747,"DWI UTARI SURYA, ST., MT.",FV,FV,57212592747,2026-03,2,0,0,0,0,IMPORTED,
SCOPUS_57212610251,"AGUSTIN CAPRIATI, S.Pi, M.Sc.",FPIK,FPIK,57212610251,2026-03,8,29,3,0,0,IMPORTED,
SCOPUS_57212675868,"SUGENG RIYANTO, S.P., M.Si.",FP,FP,57212675868,2026-03,4,30,2,0,0,IMPORTED,
SCOPUS_57212682606,"Dr. CANDRA ADI INTYAS, S.Pi., M.P.",FPIK,FPIK,57212682606,2026-03,20,87,6,1,3,IMPORTED,
SCOPUS_57212874646,"Ir. RAHMI YUNIARTI, ST., MT.",FT,FT,57212874646,2026-03,7,37,3,0,2,IMPORTED,
SCOPUS_57212879653,"ANGGA AKBAR FANANI, ST., MT.",FT,FT,57212879653,2026-03,9,36,3,0,0,IMPORTED,
SCOPUS_57212931919,"MUHAMMAD ARIF RAHMAN, SPi., M.App.Sc.",FPIK,FPIK,57212931919,2026-03,22,95,6,2,15,IMPORTED,
SCOPUS_57213147223,"AULIA NUR MUSTAQIMAN, S.T.P., M.Sc., Ph.D.",FTP,FTP,57213147223,2026-03,4,19,3,0,1,IMPORTED,
SCOPUS_57213147615,"dr. DEWI MUSTIKA, M.Biomed., Ph.D.",FK,FK,57213147615,2026-03,4,9,2,0,0,IMPORTED,
SCOPUS_57213149300,"drg. Mutia
Fauziah, Sp.KGA",FKG,FKG,57213149300,2026-03,1,1,1,0,0,IMPORTED,
SCOPUS_57213154808,"Dr. SUNARTI, S.Sos., M.AB.",FIA,FIA,57213154808,2026-03,5,47,3,0,0,IMPORTED,
SCOPUS_57213187098,"ASTUTERYANTI TRI LUSTYANA, ST., M.T.",FT,FT,57213187098,2026-03,3,13,1,0,0,IMPORTED,
SCOPUS_57213188160,"Dr. KARISMA SRI RAHAYU, S.S.T., M.AB.",FV,FV,57213188160,2026-03,11,130,4,0,3,IMPORTED,
SCOPUS_57213194572,"Ir. SRI WIDIYAWATI, S.T., M.T.",FT,,57213194572,2026-03,2,12,1,0,0,IMPORTED,
SCOPUS_57213264116,"Dr. ACHADIAH RACHMAWATI, S.Pt., M.Si.",FAPET,FAPET,57213264116,2026-03,13,16,2,2,2,IMPORTED,
SCOPUS_57213266029,"Dr. ASRI NURUL HUDA, S.Pt., M.P., M.Sc.",FAPET,FAPET,57213266029,2026-03,21,46,4,0,1,IMPORTED,
SCOPUS_57213267652,"AHMAD KHOIRUL UMAM, S.Pt., M.Pt., M.Sc.",FAPET,FAPET,57213267652,2026-03,7,9,2,1,1,IMPORTED,
SCOPUS_57213358645,"Dr. NUR IDA PANCA NUGRAHINI, STP., M.P.",FTP,FTP,57213358645,2026-03,8,56,2,0,0,IMPORTED,
SCOPUS_57213519009,"Dr. MOHAMMAD HAMIDI MASYKUR, S.H., M.Kn.",FH,FH,57213519009,2026-03,6,12,2,0,1,IMPORTED,
SCOPUS_57213601752,"RADITYO PUTRO HANDRITO, S.E., M.M., Ph.D.",FEB,FEB,57213601752,2026-03,12,107,5,0,3,IMPORTED,
SCOPUS_57213688462,"EMA PRISTI YUNITA, S.Farm., M.Farm.Klin., Apt.",FK,FK,57213688462,2026-03,13,19,3,0,0,IMPORTED,
SCOPUS_57213689719,"drh. DIAN VIDIASTUTI, M.Si.",FKH,FKH,57213689719,2026-03,10,9,2,0,1,IMPORTED,
SCOPUS_57213820033,"Ir. AMANDA NUR CAHYAWATI, ST., MT.",FT,FT,57213820033,2026-03,3,11,2,0,0,IMPORTED,
SCOPUS_57213831253,"Ir. ENDRA YUAFANEDI ARIFIANTO, ST., MT.",FT,FT,57213831253,2026-03,1,1,1,0,0,IMPORTED,
SCOPUS_57213833364,"Ir. NASIR WIDHA SETYANTO, ST., MT., IPM., ASEAN Eng.",FT,FT,57213833364,2026-03,3,3,1,0,0,IMPORTED,
SCOPUS_57214099241,"Dr MUKHLIS, SIP., M.IP.",FIA,FIA,57214099241,2026-03,1,7,1,0,0,IMPORTED,
SCOPUS_57214099755,"RIZKI MAULANA ISHAQ, S.P., M.P.",FP,FP,57214099755,2026-03,13,101,6,0,0,IMPORTED,
SCOPUS_57214143475,"DIAH PRIHARSARI, ST., MT., Ph.D.",FILKOM,FILKOM,57214143475,2026-03,20,151,6,0,4,IMPORTED,
SCOPUS_57214219298,"Prof. Dr. ASTRID PUSPANINGRUM, SE., MM.",FEB,FEB,57214219298,2026-03,14,94,3,1,4,IMPORTED,
SCOPUS_57214219416,"Dr. RETNO DAMAYANTI, S.TP., M.P.",FTP,FTP,57214219416,2026-03,41,177,8,0,0,IMPORTED,
SCOPUS_57214221243,"ELLY NUR INDASARI, S.KH., M.Si.",FKH,FKH,57214221243,2026-03,7,15,2,0,1,IMPORTED,
SCOPUS_57214221645,"drh. ANALIS WISNU WARDHANA, M.Biomed.",FKH,FKH,57214221645,2026-03,3,8,1,0,0,IMPORTED,
SCOPUS_57214233426,"Ir. RATIH ARDIA SARI, ST., MT.",FT,FT,57214233426,2026-03,2,4,1,0,0,IMPORTED,
SCOPUS_57214316574,"ARIF RAHMAN, ST., MT.",FT,FT,57214316574,2026-03,2,5,2,0,0,IMPORTED,
SCOPUS_57214467594,"AZERI GAUTAMA ARIFIN, S.P., M.Agr., Ph.D.",FP,FP,57214467594,2026-03,3,7,1,1,0,IMPORTED,
SCOPUS_57214675420,"YUSRI ABDILLAH, S.Sos., M.Si., Ph.D.",FIA,FIA,57214675420,2026-03,20,71,6,1,19,IMPORTED,
SCOPUS_57214711075,"Dr. RACHMAD KRESNA SAKTI, SE., M.Si.",FEB,FEB,57214711075,2026-03,3,31,2,0,0,IMPORTED,
SCOPUS_57214714603,"dr. RISA RAMADHIANI, M.Biomed., Ph.D.",FK,FK,57214714603,2026-03,7,89,3,0,8,IMPORTED,
SCOPUS_57214720307,"drh. SHELLY KUSUMARINI R, M.Si.",FKH,FKH,57214720307,2026-03,11,44,4,0,5,IMPORTED,
SCOPUS_57214724005,"drh. ANI SETIANINGRUM, M.Sc.",FKH,FKH,57214724005,2026-03,10,14,2,0,0,IMPORTED,
SCOPUS_57214726020,"drh. ALDILA NOVIATRI, M.Biomed.",FKH,FKH,57214726020,2026-03,11,21,3,0,2,IMPORTED,
SCOPUS_57214726139,drh. IDA BAGUS GDE RAMA WISESA,FKH,FKH,57214726139,2026-03,6,6,2,0,0,IMPORTED,
SCOPUS_57214726644,"drh. DODIK PRASETYO, M.Vet.",FKH,FKH,57214726644,2026-03,10,23,3,0,1,IMPORTED,
SCOPUS_57214727415,"dr. YULIA DWI SETIA, M.Biomed., Ph.D.",FK,FK,57214727415,2026-03,6,32,2,0,0,IMPORTED,
SCOPUS_57214729287,"drh. NOFAN RICKYAWAN, M.Sc.",FKH,FKH,57214729287,2026-03,8,4,1,0,0,IMPORTED,
SCOPUS_57214729677,"drh. TIARA WIDYAPUTRI, M.Si.",FKH,FKH,57214729677,2026-03,9,16,2,1,1,IMPORTED,
SCOPUS_57214769323,"AKHMAD ZAINURI, ST., MT.",FT,FT,57214769323,2026-03,11,54,3,0,2,IMPORTED,
SCOPUS_57214777798,"Dr. RIA DEWI ANDRIANI, S.Pt., M.P.",FAPET,FAPET,57214777798,2026-03,14,22,3,0,1,IMPORTED,
SCOPUS_57214778264,"Dr. Ir. HERMANTO, M.P.",FAPET,FAPET,57214778264,2026-03,9,37,4,1,1,IMPORTED,
SCOPUS_57214782323,"Dr. Ir. POESPITASARI HAZANAH NDARU, S.Pt., M.P.",FAPET,FAPET,57214782323,2026-03,17,23,3,0,1,IMPORTED,
SCOPUS_57214895818,"ELGA AHMAD PRAYOGA, S.Pd., M.Pd.",FIB,FIB,57214895818,2026-03,0,0,1,0,0,IMPORTED,
SCOPUS_57214914361,"SAKUNDA ANGGARINI, STP., M.Sc., M.P., Ph.D.",FTP,FTP,57214914361,2026-03,2,19,2,0,0,IMPORTED,
SCOPUS_57214981361,"Prof. Ir. SRI WAHYUNI, ST., MT., Ph.D., IPM., ASEAN Eng.",FT,FT,57214981361,2026-03,36,178,8,0,11,IMPORTED,
SCOPUS_57214988541,"Dr. Ir. SUMIADI, ST., MT.",FT,FT,57214988541,2026-03,11,13,2,0,1,IMPORTED,
SCOPUS_57215007975,"Ir. RAHMAH DARA LUFIRA, ST., MT.",FT,FT,57215007975,2026-03,13,14,2,0,0,IMPORTED,
SCOPUS_57215013675,"M. AMAR SAJALI, ST., MT., Ph.D.",FT,FT,57215013675,2026-03,1,0,0,0,0,IMPORTED,
SCOPUS_57215062813,"Dr. SYAIFUL IQBAL, SE., M.Si., Ak.",FEB,FEB,57215062813,2026-03,15,35,4,0,5,IMPORTED,
SCOPUS_57215086071,"Dr. DANNY DWI SAPUTRA, S.P., M.Si.",FP,FP,57215086071,2026-03,21,342,10,0,6,IMPORTED,
SCOPUS_57215114126,"Dr. FANI FARIEDAH, S.Pi., MP.",FPIK,FPIK,57215114126,2026-03,7,44,2,0,0,IMPORTED,
SCOPUS_57215117004,"JOKO PRASETYO, STP., M.Si.",FTP,FTP,57215117004,2026-03,21,67,6,0,0,IMPORTED,
SCOPUS_57215184127,"dr. BETHASIWI PURBASARI, Ph.D., Sp.S.",FK,FK,57215184127,2026-03,6,62,3,0,1,IMPORTED,
SCOPUS_57215220810,"Dr. KASYFUL AMRON, S.T., M.Sc.",FILKOM,FILKOM,57215220810,2026-03,19,118,5,0,4,IMPORTED,
SCOPUS_57215221319,"BAYU SUTAWIJAYA, S.Kom., M.Kom.",FV,FV,57215221319,2026-03,1,1,1,0,0,IMPORTED,
SCOPUS_57215273006,"VIAN DEDI PRATAMA, S.Pi., M.Ling.",FPIK,FPIK,57215273006,2026-03,4,21,2,0,0,IMPORTED,
SCOPUS_57215286186,"AGUS DWI SULISTYONO, S.Si., M.Si",FPIK,FPIK,57215286186,2026-03,8,186,3,0,1,IMPORTED,
SCOPUS_57215321402,"CITRA DEWI MEGAWATI, S.Sn., M.T.",FV,FV,57215321402,2026-03,3,8,1,0,1,IMPORTED,
SCOPUS_57215412990,"Prof. Dr. IWAN PERMADI, S.H., M.Hum.",FH,FH,57215412990,2026-03,17,45,4,0,6,IMPORTED,
SCOPUS_57215423535,"PRATAMA DIFFI SAMUEL, S.Pi., M.Ling.",FPIK,FPIK,57215423535,2026-03,9,30,3,0,1,IMPORTED,
SCOPUS_57215435320,"Prof. Dr. Drs. ALI MAKSUM, M.Ag., M.Si.",FISIP,FISIP,57215435320,2026-03,11,103,3,1,0,IMPORTED,
SCOPUS_57215487123,"AGUNG NUGROHO LUTHFI IMAM FAHRUDI, SAB., M.BusSys.Pro., Ph.D.",FIA,FIA,57215487123,2026-03,4,18,2,1,0,IMPORTED,
SCOPUS_57215498729,"Dr. MOH. SAID, S.Sos., M.AP.",FIA,FIA,57215498729,2026-03,3,7,1,0,0,IMPORTED,
SCOPUS_57215500433,"Dr. FARIDA NURANI, S.Sos., M.Si.",FIA,FIA,57215500433,2026-03,4,1,1,0,0,IMPORTED,
SCOPUS_57215500620,"Dr. MOHAMMAD NUH, S.I.P., M.Si.",FIA,FIA,57215500620,2026-03,41,654,10,0,15,IMPORTED,
SCOPUS_57215501637,"I WAYAN SUYADNYA, SP., M.Sos.",FISIP,FISIP,57215501637,2026-03,8,32,4,0,4,IMPORTED,
SCOPUS_57215542156,"MOCHAMAD ARIF ZAINUL FUAD, S.Kel., M.Sc.",FPIK,FPIK,57215542156,2026-03,10,113,5,0,2,IMPORTED,
SCOPUS_57215562647,"BUDIANTO, S.Pi., MP., M.Sc.",FPIK,FPIK,57215562647,2026-03,27,47,4,2,2,IMPORTED,
SCOPUS_57215562790,"ABD. AZIZ AMIN, S.Pi., M.Sc.",FPIK,FPIK,57215562790,2026-03,27,83,5,0,1,IMPORTED,
SCOPUS_57215562958,"I MADE DEDI MAHARIAWAN, S.Pi., M.P.",FPIK,FPIK,57215562958,2026-03,12,15,2,0,0,IMPORTED,
SCOPUS_57215562990,"SETO SUGIANTO PRABOWO RAHARDJO, S.T., M.T., Ph.D.",FPIK,FPIK,57215562990,2026-03,13,125,6,0,4,IMPORTED,
SCOPUS_57215563187,"SOKO NUSWANTORO, S.Pi., M.Si.",FPIK,FPIK,57215563187,2026-03,4,8,2,0,1,IMPORTED,
SCOPUS_57215563311,"Dr. dr. SRI SOENARTI, Sp.PD., K-Ger.",FK,FK,57215563311,2026-03,19,158,6,0,3,IMPORTED,
SCOPUS_57215565276,"VINA NUR NADIRO, M.P.",FPIK,FPIK,57215565276,2026-03,2,0,0,0,0,IMPORTED,
SCOPUS_57215589419,"Prof. Dr. Drs. ABDULLAH SAID, M.Si.",FIA,FIA,57215589419,2026-03,6,4,1,0,0,IMPORTED,
SCOPUS_57215691559,"Dr. dr. TAUFIQ NUR BUDAYA, Sp.U(K).",FK,FK,57215691559,2026-03,17,24,3,0,1,IMPORTED,
SCOPUS_57215812478,"DIAH PAWESTRI MAHARANI, S.H., M.H.",FH,FH,57215812478,2026-03,12,51,5,0,0,IMPORTED,
SCOPUS_57215912807,"Dr. SILVI ASNA PRESTIANAWATI, S.E., M.Si.",FEB,FEB,57215912807,2026-03,21,48,4,1,9,IMPORTED,
SCOPUS_57215951670,"Dr. ARIEF SETYANTO, S.Pi., M.App.Sc.",FPIK,FPIK,57215951670,2026-03,36,111,7,1,3,IMPORTED,
SCOPUS_57216036041,"Dr. WILLY SATRIO NUGROHO, S.T., M.T.",FT,FT,57216036041,2026-03,38,128,7,1,2,IMPORTED,
SCOPUS_57216134117,"HIMAMUL A'LA, S.T., M.T.",FT,FT,57216134117,2026-03,1,1,1,0,0,IMPORTED,
SCOPUS_57216201165,"ANDHYKA MUTTAQIN, S.AP., MPA.",FIA,FIA,57216201165,2026-03,3,4,1,0,0,IMPORTED,
SCOPUS_57216261511,"Prof. Dr. Ir. EDI SUSILO, MS.",FPIK,FPIK,57216261511,2026-03,18,68,4,2,3,IMPORTED,
SCOPUS_57216276908,"FAHREZA OKTA SETYAWAN, S.Kel., M.T.",FPIK,FPIK,57216276908,2026-03,6,41,3,0,1,IMPORTED,
SCOPUS_57216298850,"dr. AGUNG RIYANTO BUDI SANTOSO, Sp.OT(K).",FK,FK,57216298850,2026-03,5,9,1,0,0,IMPORTED,
SCOPUS_57216314993,"Dr. NOVITA WIJAYANTI, STP., M.P.",FTP,FTP,57216314993,2026-03,6,27,3,0,1,IMPORTED,
SCOPUS_57216344866,"Dr. INDAH DWI QURBANI, S.H., M.H.",FH,FH,57216344866,2026-03,19,67,4,1,2,IMPORTED,
SCOPUS_57216385903,"PUTU ADI PUTRA ARIMBAWA, S.E., M.M.",FEB,FEB,57216385903,2026-03,4,3,1,0,0,IMPORTED,
SCOPUS_57216431709,"Dr. ASTI MELANI ASTARI, S.Kp., M.Kep., Sp.Mat.",FIKES,FIKES,57216431709,2026-03,12,11,2,0,0,IMPORTED,
SCOPUS_57216458047,"Prof. Dr. IMAM KUSWAHYONO, SH., M.Hum.",FH,FH,57216458047,2026-03,8,27,3,0,1,IMPORTED,
SCOPUS_57216458461,"Prof. Dr. Ir. SUDIARSO, M.S.",FP,FP,57216458461,2026-03,7,9,2,0,0,IMPORTED,
SCOPUS_57216488516,"NOVALIA KUSUMARINI, S.P., M.P.",FP,FP,57216488516,2026-03,3,1,1,0,0,IMPORTED,
SCOPUS_57216488809,"Prof. Dr. Ir. SUGENG PRIJONO, S.U.",FP,FP,57216488809,2026-03,24,155,6,1,5,IMPORTED,
SCOPUS_57216489411,"ISTIKA NITA, S.P., M.P.",FP,FP,57216489411,2026-03,12,57,4,0,1,IMPORTED,
SCOPUS_57216490295,"CHRISTANTI AGUSTINA, S.P., M.P.",FP,FP,57216490295,2026-03,8,12,2,0,0,IMPORTED,
SCOPUS_57216494266,"Ir. ADITYA NUGRAHA PUTRA, S.P., M.P.",FP,FP,57216494266,2026-03,20,94,7,0,4,IMPORTED,
SCOPUS_57216539451,"FAISHAL FADLI, S.E., M.E., Ph.D.",FEB,FEB,57216539451,2026-03,7,10,2,0,3,IMPORTED,
SCOPUS_57216545858,"VIETHA DEVIA SS., S.E., M.E., Ph.D.",FEB,FEB,57216545858,2026-03,8,12,2,0,4,IMPORTED,
SCOPUS_57216561061,"KARTIKA PUTRI KUMALASARI, S.E., M.S.A., Ak.",FIA,FIA,57216561061,2026-03,3,3,1,0,0,IMPORTED,
SCOPUS_57216563529,"Dr. Drs. MOCHAMMAD ROZIKIN, M.AP.",FIA,FIA,57216563529,2026-03,11,16,3,0,0,IMPORTED,
SCOPUS_57216563534,"ENDRY PUTRA, S.I.Kom., M.I.Kom.",FIA,FIA,57216563534,2026-03,1,3,1,0,0,IMPORTED,
SCOPUS_57216564131,"DEVI NUR CAHAYA NINGSIH, S.E., A.k., M.S.A.",FIA,FIA,57216564131,2026-03,5,18,3,1,3,IMPORTED,
SCOPUS_57216565746,"REIKA HAPPY SUGIASTUTI, SAB., M.AB.",FIA,FIA,57216565746,2026-03,1,3,1,0,0,IMPORTED,
SCOPUS_57216571842,"EDDY SUPRAPTO, SE., ME.",FEB,,57216571842,2025-12,1,0,0,0,0,IMPORTED,
SCOPUS_57216572006,"GIRINDRA MEGA PAKSI, S.E., M.E.",FEB,FEB,57216572006,2026-03,2,1,1,0,0,IMPORTED,
SCOPUS_57216581248,"Dr. ALFI HARIS WANTO, SAP., M.AP., MMG.",FIA,FIA,57216581248,2026-03,2,2,1,0,0,IMPORTED,
SCOPUS_57216586035,"NOVAL ADIB, S.E., M.Si., Ak., Ph.D.",FEB,FEB,57216586035,2026-03,8,11,2,0,1,IMPORTED,
SCOPUS_57216658123,"drh. ULAYATUL KUSTIATI, M.Sc.",FKH,FKH,57216658123,2026-03,20,88,6,0,4,IMPORTED,
SCOPUS_57216671309,"Prof. Dr. ASIHING KUSTANTI, S.Hut., M.Si.",FP,FP,57216671309,2026-03,16,31,3,1,1,IMPORTED,
SCOPUS_57216726330,"Prof. Dr. RACHMAD SAFA`AT, SH., M.Si.",FH,FH,57216726330,2026-03,9,16,2,0,0,IMPORTED,
SCOPUS_57216738841,"TRI HENDRA WAHYUDI, S.IP., M.IP.",FISIP,FISIP,57216738841,2026-03,1,0,0,0,0,IMPORTED,
SCOPUS_57216739982,"JUWITA HAYYUNING PRASTIWI, S.IP., M.IP",FISIP,FISIP,57216739982,2026-03,2,1,1,0,0,IMPORTED,
SCOPUS_57216757685,"VIVIEN FATHUROYA, S.T., M.T.",FTP,FTP,57216757685,2026-03,2,4,1,0,0,IMPORTED,
SCOPUS_57216760108,"NEZA FADIA RAYESA, S.TP., M.Sc.",FP,FP,57216760108,2026-03,8,8,1,0,0,IMPORTED,
SCOPUS_57216761357,"HEPTARI ELITA DEWI, S.P., M.P.",FP,FP,57216761357,2026-03,7,20,3,0,0,IMPORTED,
SCOPUS_57216764085,"WISYNU ARI GUTAMA, S.P., M.M.A.",FP,FP,57216764085,2026-03,2,2,1,0,1,IMPORTED,
SCOPUS_57216764389,"Dr. Ir. MUSTAKIM, MP.",FAPET,,57216764389,2025-12,2,8,2,0,0,IMPORTED,
SCOPUS_57216768777,"LATIFA PUTRI AULIA, S.T.P., M.Sc.",FTP,FTP,57216768777,2026-03,2,4,1,0,0,IMPORTED,
SCOPUS_57216770377,"VITTA RIZKY PERMATASARI, S.T.P., M.Si.",FTP,FTP,57216770377,2026-03,5,7,1,0,0,IMPORTED,
SCOPUS_57216820048,"dr. ADHI SATRIYO UTOMO, Sp.OT.",FK,,57216820048,2026-03,1,0,0,1,0,IMPORTED,
SCOPUS_57216824456,"RATNANINGSIH DAMAYANTI, S.IP, M.Ec.Dev.",FISIP,FISIP,57216824456,2026-03,1,1,1,0,0,IMPORTED,
SCOPUS_57216824927,"TIA SUBEKTI, S.IP., M.A.",FISIP,FISIP,57216824927,2026-03,1,1,1,0,0,IMPORTED,
SCOPUS_57216827820,"FAQIH ALFIAN, S.IP., M.IP.",FISIP,FISIP,57216827820,2026-03,1,1,1,0,0,IMPORTED,
SCOPUS_57216883888,"drg. RATIH PUSPORINI, M.Si.",FKG,FKG,57216883888,2026-03,5,15,2,0,0,IMPORTED,
SCOPUS_57216896408,"MUCHAMAD MUCHLAS, S.Pt., M.Pt., Ph.D.",FAPET,FAPET,57216896408,2026-03,9,204,5,0,5,IMPORTED,
SCOPUS_57216902818,"NILA FIRDAUSI NUZULA, S.Sos., M.Si., Ph.D.",FIA,FIA,57216902818,2026-03,13,30,3,3,1,IMPORTED,
SCOPUS_57216930591,"Prof. Dr. Dra. LILIK PURWANTI, M.Si., Ak.",FEB,FEB,57216930591,2026-03,23,17,2,0,3,IMPORTED,
SCOPUS_57216937874,"DANUNG NUR ADLI, S.Pt., M.Sc., M.Pt.",FAPET,FAPET,57216937874,2026-03,75,794,18,3,34,IMPORTED,
SCOPUS_57216962439,"IKA PUTRI NURHAYATI, S.Farm., Apt., M.Sc.",FK,,57216962439,2025-12,3,78,3,0,2,IMPORTED,
SCOPUS_57216978643,"CRIES AVIAN, S.T., M.T., Ph.D.",FT,FT,57216978643,2026-03,41,366,11,0,19,IMPORTED,
SCOPUS_57217006119,"Dr. drh. ROSITAWATI INDRATI, M.P.",FAPET,,57217006119,2025-12,2,4,2,0,0,IMPORTED,
SCOPUS_57217047286,"Prof. Dr. SETYO WIDAGDO, SH., M.Hum.",FH,FH,57217047286,2026-03,12,17,2,0,0,IMPORTED,
SCOPUS_57217048912,"Dr. ADI KUSUMANINGRUM, S.H., M.H.",FH,FH,57217048912,2026-03,13,6,2,1,1,IMPORTED,
SCOPUS_57217058899,"EKA SHINTA WULANDARI, S.TP., M.P.",FTP,FTP,57217058899,2026-03,13,32,3,0,2,IMPORTED,
SCOPUS_57217146079,"NOVITA ROSYIDA, S.Si., M.Sc.",FV,FV,57217146079,2026-03,1,5,1,0,0,IMPORTED,
SCOPUS_57217146395,"Dr. LAYTA DINIRA, S.Si., M.Si.",FMIPA,FMIPA,57217146395,2026-03,9,25,4,0,1,IMPORTED,
SCOPUS_57217151042,"EKA RATRI NOOR WULANDARI, S.Si., M.Si., M.Sc.",FV,FV,57217151042,2026-03,6,23,3,0,3,IMPORTED,
SCOPUS_57217151555,"Dr. IVE EMALIANA, S.Pd., M.Pd.",FIB,FIB,57217151555,2026-03,8,56,4,0,2,IMPORTED,
SCOPUS_57217151717,"ALIES POETRI LINTANGSARI, S.S., M.Li.",FIB,FIB,57217151717,2026-03,8,48,3,0,1,IMPORTED,
SCOPUS_57217179050,"drg. EDINA HARTAMI, Sp.KGA.",FKG,FKG,57217179050,2026-03,7,22,3,0,1,IMPORTED,
SCOPUS_57217209779,"NINGRUM PARAMITA SARI, S.Keb., Bd., M.Biomed.",FK,FK,57217209779,2026-03,1,16,1,0,0,IMPORTED,
SCOPUS_57217257643,"drg. MIFTAKHUL CAHYATI, Sp.PM.",FKG,FKG,57217257643,2026-03,6,10,2,0,0,IMPORTED,
SCOPUS_57217286079,"RACHMAD GUSTOMY, S.IP., M.IP.",FISIP,FISIP,57217286079,2026-03,1,0,0,0,0,IMPORTED,
SCOPUS_57217289116,"LA ODE MACHDANI AFALA, S.IP., M.A.",FISIP,FISIP,57217289116,2026-03,3,3,1,0,0,IMPORTED,
SCOPUS_57217303177,"Dr. HELI TISTIANA, S.Pt., MP.",FAPET,FAPET,57217303177,2026-03,7,15,2,0,2,IMPORTED,
SCOPUS_57217303538,"Dr. JAISY AGHNIARAHIM PUTRITAMARA, S.Pt., M.P.",FAPET,FAPET,57217303538,2026-03,21,95,3,0,4,IMPORTED,
SCOPUS_57217305692,"Dr. ADELINA ARI HAMIYANTI, S.Pt., M.P.",FAPET,FAPET,57217305692,2026-03,2,5,1,0,0,IMPORTED,
SCOPUS_57217307250,"ALDYON RESTU AZKARAHMAN, S.Pt., M.Sc., Ph.D.",FAPET,FAPET,57217307250,2026-03,8,20,3,0,1,IMPORTED,
SCOPUS_57217310350,"Dr. ISTISLAM, SH., M.Hum.",FH,FH,57217310350,2026-03,6,6,2,0,1,IMPORTED,
SCOPUS_57217310842,"RIZKI PRAFITRI, S.Pt., M.A., Ph.D.",FAPET,FAPET,57217310842,2026-03,11,15,3,0,3,IMPORTED,
SCOPUS_57217315313,"Dr. RAFIKA FEBRIANI PUTRI, S.Pt., M.Pt.",FAPET,FAPET,57217315313,2026-03,15,53,5,0,3,IMPORTED,
SCOPUS_57217410514,"Dr. Drs. NOOR HIDAYAT, M.Si.",FMIPA,FMIPA,57217410514,2026-03,39,105,6,1,1,IMPORTED,
SCOPUS_57217410743,"ANDY KURNIAWAN, S.AP., M.AP.",FIA,FIA,57217410743,2026-03,10,14,2,1,0,IMPORTED,
SCOPUS_57217587407,"MUAMMAR KADHAFI, S.T., M.T.",FPIK,FPIK,57217587407,2026-03,9,12,2,0,1,IMPORTED,
SCOPUS_57217591696,"Dr. TIWI NURJANNATI UTAMI, S.Pi., M.M.",FPIK,FPIK,57217591696,2026-03,12,59,5,0,1,IMPORTED,
SCOPUS_57217595451,"dr. RUDDI HARTONO, Sp.An., KAO.",FK,FK,57217595451,2026-03,7,9,2,0,0,IMPORTED,
SCOPUS_57217603537,"AYU KUSUMASTUTI, S.Sos., M.Sc.",FISIP,FISIP,57217603537,2026-03,4,2,1,0,1,IMPORTED,
SCOPUS_57217729028,"DWI RETNONINGSIH, S.P., M.P.",FP,FP,57217729028,2026-03,15,93,5,0,3,IMPORTED,
SCOPUS_57217829068,"VINDHYA TRI WIDAYANTI, S.TP., M.P.",FTP,FTP,57217829068,2026-03,4,19,3,0,0,IMPORTED,
SCOPUS_57217830756,"ZAKIYYAH NUR INAYAH, S.Pi., M.P.",FPIK,FPIK,57217830756,2026-03,6,6,2,0,0,IMPORTED,
SCOPUS_57217870955,"dr. SYAHRUL CHILMI, Sp.PK., M.Biomed., PhD.",FK,FK,57217870955,2026-03,11,41,3,0,1,IMPORTED,
SCOPUS_57217872458,"SRI PALUPI PRABANDARI, S.E., M.M., Ph.D.",FEB,FEB,57217872458,2026-03,22,48,4,2,5,IMPORTED,
SCOPUS_57217875079,"dr. YANUAR RAHMAT FAUZI, S.Ked., Ph.D.",FK,FK,57217875079,2026-03,7,41,3,0,2,IMPORTED,
SCOPUS_57217972062,"Prof. DHIANA PUSPITAWATI, SH., LLM., Ph.D.",FH,FH,57217972062,2026-03,24,48,4,0,2,IMPORTED,
SCOPUS_57217997958,"ABDUL AZIZ JAZIRI, S.Pi., M.Sc., Ph.D.",FPIK,FPIK,57217997958,2026-03,46,424,14,0,8,IMPORTED,
